4.238031861169727854e+00,3.632558866488801996e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.753163124667394435e+00,3.789733396732373638e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.244790156954957094e+00,3.870551173369801479e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.723864305786226847e+00,3.883866640634157541e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.200526235985151402e+00,3.837587905852318571e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.684799771998276796e+00,3.738832835616395123e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.186774654591901346e+00,3.594162822116554246e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.165780520153158806e-01,3.409696916594866067e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.842215855498380073e-01,3.191046089151958753e+00,4.000000000000000000e+00,0.000000000000000000e+00
-1.006716266005740212e-01,2.942929419881499697e+00,4.000000000000000000e+00,0.000000000000000000e+00
-4.293364353383262166e-01,2.667938162062710727e+00,4.000000000000000000e+00,0.000000000000000000e+00
-6.941899399159481288e-01,2.362403583265000773e+00,4.000000000000000000e+00,0.000000000000000000e+00
-8.819816833695043323e-01,2.004089982462007757e+00,4.000000000000000000e+00,0.000000000000000000e+00
-9.292303855924715084e-01,1.578571383803140105e+00,4.000000000000000000e+00,0.000000000000000000e+00
-8.280244019733533634e-01,1.226334169984099942e+00,4.000000000000000000e+00,0.000000000000000000e+00
-6.473145130129982494e-01,9.372563920435040830e-01,4.000000000000000000e+00,0.000000000000000000e+00
-3.958350354739950117e-01,6.625141564558132412e-01,4.000000000000000000e+00,0.000000000000000000e+00
-8.447320468922868419e-02,3.844091667222128139e-01,4.000000000000000000e+00,0.000000000000000000e+00
2.715757557360437557e-01,9.265651071527439275e-02,4.000000000000000000e+00,0.000000000000000000e+00
6.593075824406356977e-01,-2.244731840368614784e-01,4.000000000000000000e+00,0.000000000000000000e+00
1.063501917717724732e+00,-5.753193237874427712e-01,4.000000000000000000e+00,0.000000000000000000e+00
1.476155468728729936e+00,-9.549942169551963733e-01,4.000000000000000000e+00,0.000000000000000000e+00
1.894101364635483398e+00,-1.351527978509485139e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.314703342292202759e+00,-1.753251572110790413e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.735392466314669591e+00,-2.148506197374048909e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.153909044747333468e+00,-2.525844367739638496e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.567905453353831025e+00,-2.873819649650042329e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.973951771457659099e+00,-3.182320620475942441e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.368916898152281014e+00,-3.442595777314524597e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.752520764890822313e+00,-3.646549474640001343e+00,4.000000000000000000e+00,0.000000000000000000e+00
5.132142237638649185e+00,-3.785414799700779209e+00,4.000000000000000000e+00,0.000000000000000000e+00
5.536669294929160934e+00,-3.835807866797641186e+00,4.000000000000000000e+00,0.000000000000000000e+00
5.949847429902201945e+00,-3.721005180905835541e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.234582706215637593e+00,-3.496493428412641880e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.432690229677770155e+00,-3.206875144074702089e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.576677727853572186e+00,-2.839429897487202314e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.674334610145960411e+00,-2.403051377116518506e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.728869334973550664e+00,-1.912041688418592233e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.742345370007760685e+00,-1.382553878813182147e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.716408444772280717e+00,-8.314482039926479606e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.652279306504068401e+00,-2.748081755323512065e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.549852955250213604e+00,2.778138657174551440e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.408533796397837712e+00,8.189159892324842094e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.227569444148502775e+00,1.340997356301740551e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.005985392628519826e+00,1.836548200448799850e+00,4.000000000000000000e+00,0.000000000000000000e+00
5.742511477301222911e+00,2.297965010115518680e+00,4.000000000000000000e+00,0.000000000000000000e+00
5.435533426212939112e+00,2.717365730868650964e+00,4.000000000000000000e+00,0.000000000000000000e+00
5.083227147693980541e+00,3.086212829707072114e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.684040357798643583e+00,3.394909730319336738e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.238031861169727854e+00,3.632558866488801996e+00,4.000000000000000000e+00,0.000000000000000000e+00
