4.725376042839473101e+00,4.783643419678812236e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.045479167185151326e+00,5.005073403186023562e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.368422623375798786e+00,5.114422152710785596e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.703843423222652476e+00,5.133706296054553420e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.056514480957736701e+00,5.079264439581583801e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.430507668548683275e+00,4.962693745247543475e+00,4.000000000000000000e+00,0.000000000000000000e+00
8.302903558816219221e-01,4.792252528596431915e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.605544777406543222e-01,4.573545059483689279e+00,4.000000000000000000e+00,0.000000000000000000e+00
-2.747013128979668983e-01,4.309127120916071974e+00,4.000000000000000000e+00,0.000000000000000000e+00
-7.738093815221387395e-01,3.996203155858598866e+00,4.000000000000000000e+00,0.000000000000000000e+00
-1.240249908257948563e+00,3.619210646389592334e+00,4.000000000000000000e+00,0.000000000000000000e+00
-1.684596563332225072e+00,3.125027160328527565e+00,4.000000000000000000e+00,0.000000000000000000e+00
-2.083417679673003509e+00,2.349128453920217741e+00,4.000000000000000000e+00,0.000000000000000000e+00
-2.111896651352797250e+00,1.173848634464131013e+00,4.000000000000000000e+00,0.000000000000000000e+00
-1.776418923202923938e+00,4.120566791360882331e-01,4.000000000000000000e+00,0.000000000000000000e+00
-1.479188712570332465e+00,4.258366262718027428e-03,4.000000000000000000e+00,0.000000000000000000e+00
-1.186591925442597173e+00,-3.055785772051639038e-01,4.000000000000000000e+00,0.000000000000000000e+00
-8.738735692651646847e-01,-5.847900204459250961e-01,4.000000000000000000e+00,0.000000000000000000e+00
-5.421265811177148342e-01,-8.562315264096185263e-01,4.000000000000000000e+00,0.000000000000000000e+00
-1.792981366155161904e-01,-1.151425420112871301e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.087539310311528062e-01,-1.487408069061306959e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.137576110976483701e-01,-1.859853286177205245e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.030337099763509290e+00,-2.255082788540496708e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.455994057993863056e+00,-2.661611833824078399e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.888634113323233610e+00,-3.068017095427590490e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.328018353858144263e+00,-3.464143129703320056e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.773920795745577372e+00,-3.839266884605275543e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.226027283822164637e+00,-4.183873894543369332e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.690007929783812202e+00,-4.492158835290966934e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.188711580443341909e+00,-4.762174502833913081e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.790940689687010590e+00,-4.987946089803205751e+00,4.000000000000000000e+00,0.000000000000000000e+00
5.694552386809267119e+00,-5.075796951144103453e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.826548888743261045e+00,-4.612012785848665253e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.388895835530227885e+00,-3.976140381381132904e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.654394517491873273e+00,-3.471334277281771907e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.819734454637745635e+00,-2.970997271849610044e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.923840740930510051e+00,-2.438185820784022795e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.978099625093332037e+00,-1.868181886238843292e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.987027411366207197e+00,-1.267373082150841102e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.952633975102726183e+00,-6.463902720923722089e-01,4.000000000000000000e+00,0.000000000000000000e+00
7.875692503127003974e+00,-1.837075562478340807e-02,4.000000000000000000e+00,0.000000000000000000e+00
7.755247241996153562e+00,6.087588966217527542e-01,4.000000000000000000e+00,0.000000000000000000e+00
7.589241851317595433e+00,1.229316390118742941e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.374679526022407394e+00,1.837624439799250942e+00,4.000000000000000000e+00,0.000000000000000000e+00
7.107230740590190443e+00,2.427952194003779596e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.780792017522701443e+00,2.994006330582483777e+00,4.000000000000000000e+00,0.000000000000000000e+00
6.387195234819607492e+00,3.527822270134936211e+00,4.000000000000000000e+00,0.000000000000000000e+00
5.917013352184536501e+00,4.017502561853429022e+00,4.000000000000000000e+00,0.000000000000000000e+00
5.362450175664974061e+00,4.444795495068326829e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.725376042839472213e+00,4.783643419678813125e+00,4.000000000000000000e+00,0.000000000000000000e+00
